rank,score,image,description,target_probability,reference_probability,probability_margin,best_target_prompt,best_reference_prompt,best_overall_prompt,width,height,extension,size_bytes,references,context_keyword_hits
101,1.9503068327903748,assets/images/2024/chamfer_microstrip_bend.jpeg,a technical slide,0.9783545136451721,0.0,0.9719523191452026,a technical slide,,a technical slide,2168,1624,.jpeg,181234,_posts/2024-08-18-weekly-OFS-8.md:67,
102,1.950170636177063,assets/images/2025/20240304_20251019/20251014_152106_0.jpg,a wafer or chip photograph,0.9798205494880676,0.0,0.9703500866889954,a wafer or chip photograph,,a wafer or chip photograph,1200,745,.jpg,141304,_posts/2025-10-20-weekly-OFS-69.md:114,
103,1.9497243762016296,assets/images/2025/20241231_20250303/20250225_212141_0.jpg,an optical or photonics diagram,0.9806857109069824,0.0,0.9690386652946472,an optical or photonics diagram,,an optical or photonics diagram,1200,454,.jpg,63676,_posts/2025-03-02-weekly-OFS-36.md:216,
104,1.949693202972412,assets/images/2025/20241231_20250303/20250225_062307_0.jpg,an optical or photonics diagram,0.9808990955352783,0.0,0.9687941074371338,an optical or photonics diagram,,an optical or photonics diagram,1200,673,.jpg,112346,_posts/2025-03-02-weekly-OFS-36.md:194,
105,1.949630856513977,assets/images/2024/20240702_20241207/20241207_201601_3.jpg,a technical slide,0.977978527545929,0.0,0.9716523289680481,a technical slide,,a technical slide,1200,899,.jpg,83904,,
106,1.9495073556900024,assets/images/imported/piezoelectric-k-square-20190613/image30.png,an equation or math derivation,0.9785943031311035,0.0,0.9709130525588989,an equation or math derivation,,an equation or math derivation,353,91,.png,7132,_posts/2019-06-13-piezoelectric-k-square.md:104; _posts/2019-06-13-piezoelectric-k-square.md:288,
107,1.9493455290794373,assets/images/2025/20241227_20251117/20251114_044023_0.jpg,an optical or photonics diagram,0.9800194501876831,0.0,0.9693260788917542,an optical or photonics diagram,,an optical or photonics diagram,922,1200,.jpg,215805,_posts/2025-11-16-weekly-OFS-73.md:149,
108,1.9492715001106262,assets/images/2025/20240712_20250111/20250103_203520_0.jpg,an optical or photonics diagram,0.9777637720108032,0.0,0.971507728099823,an optical or photonics diagram,,an optical or photonics diagram,1199,276,.jpg,39214,_posts/2025-01-12-weekly-OFS-29.md:47,
109,1.9484969973564148,assets/images/2026/20240918_20260601/20260207_192314_0.jpg,an optical or photonics diagram,0.9787275195121765,0.0,0.9697694778442383,an optical or photonics diagram,,an optical or photonics diagram,1080,1200,.jpg,49563,_posts/2026-06-14-weekly-OFS-103.md:225,
110,1.9484113454818726,assets/images/imported/ln-properties/image36.png,an equation or math derivation,0.9779807329177856,0.0,0.9704306125640869,an equation or math derivation,,an equation or math derivation,491,147,.png,23228,_posts/2018-04-28-ln-properties.md:169,
111,1.9481819868087769,assets/images/2025/20250214_20250921/20250917_035723_0.jpg,a photograph of lab equipment,0.9778696894645691,0.0,0.9703122973442078,a photograph of lab equipment,,a photograph of lab equipment,1200,900,.jpg,257715,_posts/2025-09-21-weekly-OFS-65.md:167,
112,1.948073923587799,assets/images/2025/20240822_20250825/20250822_033658_1.jpg,a logo or icon,0.9766273498535156,0.0,0.9714465737342834,a logo or icon,,a logo or icon,984,812,.jpg,23220,_posts/2025-08-24-weekly-OFS-61.md:258,
113,1.9479482769966125,assets/images/imported/piezoelectric-k-square-20190613/image22.png,an equation or math derivation,0.9793131947517395,0.0,0.968635082244873,an equation or math derivation,,an equation or math derivation,213,134,.png,7101,_posts/2019-06-13-piezoelectric-k-square.md:62; _posts/2019-06-13-piezoelectric-k-square.md:114,
114,1.9479265213012695,assets/images/2024/20240502_20241115/20241112_112734_3.jpg,an optical or photonics diagram,0.980127215385437,0.0,0.9677993059158325,an optical or photonics diagram,,an optical or photonics diagram,1200,816,.jpg,87832,_posts/2024-11-17-weekly-OFS-21.md:146,
115,1.9479265213012695,assets/images/2025/20241229_20250804/20250802_051141_3.jpg,an optical or photonics diagram,0.980127215385437,0.0,0.9677993059158325,an optical or photonics diagram,,an optical or photonics diagram,1200,816,.jpg,87832,_posts/2025-08-05-weekly-OFS-58.md:209,
116,1.9479265213012695,assets/images/2025/20250211_20250817/20250816_045341_3.jpg,an optical or photonics diagram,0.980127215385437,0.0,0.9677993059158325,an optical or photonics diagram,,an optical or photonics diagram,1200,816,.jpg,87832,_posts/2025-08-18-weekly-OFS-60.md:265,
117,1.947863221168518,assets/images/2025/20250419_20250713/20250707_034555_0.jpg,an optical or photonics diagram,0.9768889546394348,0.0,0.9709742665290833,an optical or photonics diagram,,an optical or photonics diagram,1200,554,.jpg,40100,_posts/2025-07-13-weekly-OFS-55.md:104,
118,1.947587788105011,assets/images/2025/20240304_20251019/20251015_042226_0.jpg,a screenshot of a website or app,0.9809442162513733,0.0,0.9666435718536377,a screenshot of a website or app,,a screenshot of a website or app,1190,1200,.jpg,285900,_posts/2025-10-20-weekly-OFS-69.md:147,
119,1.947292983531952,assets/images/2025/20240701_20250621/20250621_035114_0.jpg,an optical or photonics diagram,0.9786586761474609,0.0,0.968634307384491,an optical or photonics diagram,,an optical or photonics diagram,1200,735,.jpg,98498,_posts/2025-06-22-weekly-OFS-52.md:292,
120,1.9468982219696045,assets/images/imported/piezoelectric-k-square-20190613/image18.png,an equation or math derivation,0.9765990376472473,0.0,0.9702991843223572,an equation or math derivation,,an equation or math derivation,279,95,.png,6169,_posts/2019-06-13-piezoelectric-k-square.md:94,
121,1.9463497996330261,assets/images/imported/piezoelectric-k-square-20190613/image4.png,an equation or math derivation,0.9776721596717834,0.0,0.9686776399612427,an equation or math derivation,,an equation or math derivation,274,97,.png,6520,_posts/2019-06-13-piezoelectric-k-square.md:94,
122,1.9456965923309326,assets/images/2025/20241227_20251117/20251115_081446_0.jpg,an equation or math derivation,0.9784392714500427,0.0,0.9672573208808899,an equation or math derivation,,an equation or math derivation,230,150,.jpg,1308,_posts/2025-11-15-TWPA.md:83,
123,1.9454385042190552,assets/images/2024/20240702_20241207/20241207_064703_0.jpg,an optical or photonics diagram,0.977093517780304,0.0,0.9683449864387512,an optical or photonics diagram,,an optical or photonics diagram,1200,715,.jpg,157002,_posts/2024-12-15-weekly-OFS-25.md:209,
124,1.9447737336158752,assets/images/imported/ln-properties/image109.png,an equation or math derivation,0.9778642058372498,0.0,0.9669095277786255,an equation or math derivation,,an equation or math derivation,1406,370,.png,69927,_posts/2018-04-28-ln-properties.md:379,
125,1.9443673491477966,assets/images/2024/20240429_20241204/20241130_040736_0.jpg,an optical or photonics diagram,0.974467396736145,0.0,0.9698999524116516,an optical or photonics diagram,,an optical or photonics diagram,1200,718,.jpg,192384,,
126,1.9440011978149414,assets/images/imported/piezoelectric-k-square-20190613/image46.png,an equation or math derivation,0.9778215885162354,0.0,0.966179609298706,an equation or math derivation,,an equation or math derivation,186,86,.png,4380,_posts/2019-06-13-piezoelectric-k-square.md:72,
127,1.9433427453041077,assets/images/2025/20250211_20250817/20250812_040908_1.jpg,an optical or photonics diagram,0.9791715741157532,0.0,0.9641711711883545,an optical or photonics diagram,,an optical or photonics diagram,1200,992,.jpg,95607,_posts/2025-08-18-weekly-OFS-60.md:79,
128,1.9429742693901062,assets/images/2025/20240701_20250621/20250620_025246_0.jpg,an optical or photonics diagram,0.9759979844093323,0.0,0.9669762849807739,an optical or photonics diagram,,an optical or photonics diagram,1200,494,.jpg,80627,_posts/2025-06-22-weekly-OFS-52.md:237,
129,1.9418573379516602,assets/images/2025/20240830_20250427/20240830_044229_0.jpg,an optical or photonics diagram,0.9779441952705383,0.0,0.9639131426811218,an optical or photonics diagram,,an optical or photonics diagram,1199,778,.jpg,102494,_posts/2025-04-27-weekly-OFS-44.md:125,
130,1.9413670897483826,assets/images/2025/20241130_20251124/20251118_031613_1.jpg,a photograph of lab equipment,0.9744241237640381,0.0,0.9669429659843445,a photograph of lab equipment,,a photograph of lab equipment,1200,1015,.jpg,140859,_posts/2025-11-23-weekly-OFS-74.md:105,
131,1.94072026014328,assets/images/2025/20241206_20250308/20250306_043950_0.jpg,a screenshot of a website or app,0.9768900871276855,0.0,0.9638301730155945,a screenshot of a website or app,,a screenshot of a website or app,720,700,.jpg,39217,_posts/2025-03-09-weekly-OFS-37.md:294,
132,1.9405556917190552,assets/images/West-Bond-7476E.jpg,a photograph of lab equipment,0.9772521257400513,0.0,0.9633035659790039,a photograph of lab equipment,,a photograph of lab equipment,700,525,.jpg,44192,_posts/2024-07-19-how-to-wirebond.md:24,
133,1.9402069449424744,assets/images/imported/rotation-of-photoelastic-tensor-and-piezoelectric-20180912/image14.png,an equation or math derivation,0.973217785358429,0.0,0.9669891595840454,an equation or math derivation,,an equation or math derivation,879,867,.png,159001,_posts/2018-09-12-rotation-of-photoelastic-tensor-and-piezoelectric.md:29,
134,1.9386746883392334,assets/images/2025/20241220_20250104/20241229_084441_2.jpg,a technical slide,0.9719468355178833,0.0,0.9667278528213501,a technical slide,,a technical slide,1199,674,.jpg,68351,_posts/2025-01-05-weekly-OFS-28.md:140,
135,1.9381816983222961,assets/images/imported/ln-properties/image74.png,an equation or math derivation,0.9733883142471313,0.0,0.9647933840751648,an equation or math derivation,,an equation or math derivation,990,97,.png,25187,_posts/2018-04-28-ln-properties.md:395,
136,1.9381400346755981,assets/images/2025/20241215_20250915/20250912_040128_0.jpg,an optical or photonics diagram,0.9748894572257996,0.0,0.9632505774497986,an optical or photonics diagram,,an optical or photonics diagram,1200,515,.jpg,102429,_posts/2025-09-15-weekly-OFS-64.md:164,
137,1.9380857348442078,assets/images/2026/20250508_20260406/20260406_054239_1.jpg,an optical or photonics diagram,0.9740317463874817,0.0,0.9640539884567261,an optical or photonics diagram,,an optical or photonics diagram,1200,521,.jpg,53045,_posts/2026-04-07-weekly-OFS-93.md:213,
138,1.9375414848327637,assets/images/imported/ln-properties/image27.png,an equation or math derivation,0.975088357925415,0.0,0.9624531269073486,an equation or math derivation,,an equation or math derivation,908,224,.png,49433,_posts/2018-04-28-ln-properties.md:317,
139,1.9372997879981995,assets/images/2025/20241227_20251117/20251115_065515_1.jpg,an optical or photonics diagram,0.9745844602584839,0.0,0.9627153277397156,an optical or photonics diagram,,an optical or photonics diagram,1200,880,.jpg,121583,_posts/2025-11-15-TWPA.md:39,
140,1.9372718930244446,assets/images/2025/20240830_20250427/20250424_155634_1.jpg,a microscope image,0.9776458144187927,0.0,0.9596260786056519,a microscope image,,a microscope image,1200,810,.jpg,137001,_posts/2025-04-27-weekly-OFS-44.md:214,
141,1.9371838569641113,assets/images/imported/piezoelectric-k-square-20190613/image27.png,an equation or math derivation,0.9732949137687683,0.0,0.963888943195343,an equation or math derivation,,an equation or math derivation,1031,764,.png,336207,_posts/2019-06-13-piezoelectric-k-square.md:129,
142,1.9356918334960938,assets/images/2025/20240712_20250111/20250107_084115_0.jpg,an optical or photonics diagram,0.9723802804946899,0.0,0.9633115530014038,an optical or photonics diagram,,an optical or photonics diagram,1073,1200,.jpg,130448,_posts/2025-01-12-weekly-OFS-29.md:98,
143,1.9356386065483093,assets/images/2025/20240822_20250825/20250823_090648_1.jpg,a wafer or chip photograph,0.9737334847450256,0.0,0.9619051218032837,a wafer or chip photograph,,a wafer or chip photograph,1200,1165,.jpg,203436,_posts/2025-08-24-weekly-OFS-61.md:320,
144,1.9356386065483093,assets/images/2025/20240822_20250825/20250823_165750_1.jpg,a wafer or chip photograph,0.9737334847450256,0.0,0.9619051218032837,a wafer or chip photograph,,a wafer or chip photograph,1200,1165,.jpg,203436,,
145,1.9354956150054932,assets/images/2026/OFC2026/IMG_4059.JPG,a technical slide,0.9705700874328613,0.0,0.9649255275726318,a technical slide,,a technical slide,4032,3024,.jpg,2417596,_posts/2026-04-04-OFC2026.md:2892,
146,1.934316098690033,assets/images/2025/20250505_20250512/20250506_151924_0.jpg,an optical or photonics diagram,0.9711940288543701,0.0,0.9631220698356628,an optical or photonics diagram,,an optical or photonics diagram,1200,840,.jpg,160306,_posts/2025-05-12-weekly-OFS-46.md:93,
147,1.9331674575805664,assets/images/2025/20250108_20250318/20250310_153800_0.jpg,an optical or photonics diagram,0.9718385338783264,0.0,0.96132892370224,an optical or photonics diagram,,an optical or photonics diagram,1057,943,.jpg,135265,_posts/2025-03-17-weekly-OFS-38.md:228,
148,1.933017611503601,assets/images/2026/20250301_20260304/20260301_193041_1.jpg,an optical or photonics diagram,0.9740162491798401,0.0,0.959001362323761,an optical or photonics diagram,,an optical or photonics diagram,1200,660,.jpg,136409,_posts/2026-03-02-weekly-OFS-88.md:223,
149,1.931833565235138,assets/images/imported/piezoelectric-k-square-20190613/image34.png,an equation or math derivation,0.9732527136802673,0.0,0.9585808515548706,an equation or math derivation,,an equation or math derivation,247,94,.png,5947,_posts/2019-06-13-piezoelectric-k-square.md:104; _posts/2019-06-13-piezoelectric-k-square.md:288,
150,1.9317079186439514,assets/images/imported/ln-properties/image43.png,an equation or math derivation,0.9696626663208008,0.0,0.9620452523231506,an equation or math derivation,,an equation or math derivation,573,141,.png,9667,_posts/2018-04-28-ln-properties.md:383,
151,1.9310064315795898,assets/images/2025/20251029_20251110/20251108_174354_1.jpg,an optical or photonics diagram,0.9724879264831543,0.0,0.9585185050964355,an optical or photonics diagram,,an optical or photonics diagram,714,363,.jpg,141565,_posts/2025-11-09-weekly-OFS-72.md:194,
152,1.9310051202774048,assets/images/imported/piezoelectric-k-square-20190613/image48.png,an equation or math derivation,0.9705182909965515,0.0,0.9604868292808533,an equation or math derivation,,an equation or math derivation,209,92,.png,4323,_posts/2019-06-13-piezoelectric-k-square.md:74,
153,1.9309215545654297,assets/images/2025/20240701_20250621/20250621_035114_1.jpg,an optical or photonics diagram,0.9699664115905762,0.0,0.9609551429748535,an optical or photonics diagram,,an optical or photonics diagram,1200,691,.jpg,116027,_posts/2025-06-22-weekly-OFS-52.md:293,
154,1.930725634098053,assets/images/2025/20241101_20250216/20250211_053825_1.jpg,an optical or photonics diagram,0.9724195003509521,0.0,0.9583061337471008,an optical or photonics diagram,,an optical or photonics diagram,1200,1003,.jpg,210544,_posts/2025-02-16-weekly-OFS-34.md:180,
155,1.9305301904678345,assets/images/2025/20241101_20250216/20250208_164334_0.jpg,a microscope image,0.9674866795539856,0.0,0.9630435109138489,a microscope image,,a microscope image,767,589,.jpg,861212,_posts/2025-02-16-weekly-OFS-34.md:73,
156,1.9305301904678345,assets/images/2026/20240627_20260322/20260319_060131_0.jpg,a microscope image,0.9674866795539856,0.0,0.9630435109138489,a microscope image,,a microscope image,767,589,.jpg,861212,_posts/2026-03-23-weekly-OFS-91.md:379,
157,1.9302354454994202,assets/images/imported/piezoelectric-k-square-20190613/image36.png,an equation or math derivation,0.9722827672958374,0.0,0.9579526782035828,an equation or math derivation,,an equation or math derivation,247,91,.png,5816,_posts/2019-06-13-piezoelectric-k-square.md:104; _posts/2019-06-13-piezoelectric-k-square.md:288,
158,1.9301223158836365,assets/images/imported/ln-properties/image58.png,an equation or math derivation,0.9704129695892334,0.0,0.9597093462944031,an equation or math derivation,,an equation or math derivation,374,79,.png,10714,_posts/2018-04-28-ln-properties.md:117,
